"weight","lon","lat","interval"
34,121.54783,25.09771,21
12,121.55941,24.99691,21
1,121.56105,25.03167,21
1,121.57073,25.02783,21
46,121.57756,25.04753,21
5,121.58330,25.06874,21
1,121.59242,25.08237,21
20,121.61524,25.06844,21
4,121.62591,25.02921,21
1,121.65222,24.66694,21
4,121.76232,24.30859,21
10,121.77167,24.82803,21
1,121.79600,25.12600,21
2,120.27201,22.81905,22
1,120.30214,22.62325,22
2,120.37450,23.25111,22
2,120.52070,23.91858,22
1,120.54022,23.70092,22
3,120.61423,24.11667,22
10,120.65013,24.16187,22
3,120.66480,24.15950,22
8,120.66992,24.14960,22
2,120.68559,24.15261,22
3,120.70114,24.38854,22
1,120.75776,24.56093,22
1,120.84272,24.00848,22
2,120.90029,24.68161,22
3,120.96236,24.81472,22
3,120.97120,24.81913,22
3,121.02500,24.81739,22
5,121.21958,24.95447,22
12,121.24126,25.08557,22
6,121.38553,25.10884,22
4,121.43757,25.17825,22
21,121.45340,25.06354,22
39,121.46401,24.98752,22
332,121.50744,25.08761,22
165,121.50970,25.08407,22
33,121.54831,25.04181,22
15,121.56474,25.07889,22
12,121.56567,25.02971,22
9,121.59284,25.08272,22
1,121.93178,25.02708,22
1,120.26762,23.04479,23
2,120.27634,23.27277,23
1,120.36953,23.55417,23
4,120.69984,24.34675,23
1,120.70296,24.19130,23
1,120.82521,24.57535,23
2,120.92797,23.87064,23
4,120.97419,24.80025,23
6,120.97724,24.82112,23
4,121.07526,24.87901,23
10,121.20147,24.94714,23
2,121.23237,24.93697,23
2,121.24137,24.91104,23
5,121.25071,24.89863,23
26,121.29149,25.04854,23
2,121.33225,24.93787,23
46,121.41640,25.02421,23
21,121.43600,25.05708,23
31,121.44410,25.04929,23
30,121.46402,25.08666,23
33,121.46800,25.09410,23
1,121.47353,25.21300,23
23,121.50495,24.99404,23
6,121.54797,24.98725,23
17,121.54892,25.03310,23
3,121.54976,25.05505,23
1,121.55416,25.04511,23
5,121.56306,25.04100,23
16,121.56718,25.05097,23
2,121.65256,24.12648,23
20,121.72590,25.14638,23
8,121.43661,25.05118,07
2,121.47470,25.00623,07
1,121.48148,25.00372,07
4,121.51391,25.04219,07
2,120.23055,22.99514,08
1,120.31672,22.69703,08
6,120.47205,23.56139,08
2,120.53108,24.18236,08
3,120.54237,24.08041,08
15,120.61375,24.11481,08
1,120.68420,24.16850,08
1,120.77715,24.63283,08
1,121.14813,24.96650,08
16,121.17835,24.96780,08
11,121.20563,24.93150,08
2,121.22159,24.94041,08
4,121.22953,24.94686,08
11,121.34448,24.95516,08
15,121.37637,24.94103,08
22,121.38175,25.07989,08
19,121.43189,25.15620,08
5,121.45398,25.16972,08
170,121.50157,25.12004,08
1,121.50400,24.98820,08
305,121.50768,25.04624,08
6,121.51120,25.21740,08
1004,121.51402,25.05678,08
51,121.53201,25.07127,08
38,121.53902,25.05342,08
5,121.55104,25.01840,08
40,121.61129,25.07012,08
1,121.72317,25.02369,08
4,121.75594,25.08588,08
3,121.78899,25.13803,08
2,121.94525,24.97831,08
1,120.28693,22.67984,09
3,120.29199,23.07244,09
1,120.29373,22.61826,09
1,120.47717,23.56144,09
2,120.50080,23.46094,09
6,120.58046,24.20155,09
2,120.60110,24.18291,09
1,120.61218,24.13904,09
1,120.62143,24.18639,09
1,120.66788,24.17206,09
18,120.78218,24.45121,09
2,120.95122,24.78015,09
1,120.98725,24.88923,09
14,121.30984,24.98903,09
24,121.36431,24.93857,09
7,121.41854,25.16222,09
57,121.47168,25.00855,09
8,121.51070,24.92948,09
28,121.51244,25.02488,09
208,121.52201,25.00779,09
55,121.52823,25.04867,09
132,121.52958,25.05186,09
1,121.53677,24.90948,09
141,121.54356,25.03299,09
295,121.55792,25.04540,09
11,121.61214,25.05901,09
2,121.61595,24.00384,09
11,121.75670,24.75770,09
1,120.19248,22.97361,10
2,120.31219,22.62053,10
1,120.32348,22.65215,10
3,120.46489,23.75232,10
1,120.59118,22.40573,10
1,120.60870,23.85290,10
1,120.91129,24.69725,10
2,120.95535,24.80226,10
9,121.00493,24.78440,10
1,121.28218,24.87189,10
20,121.45766,25.02342,10
2,121.45994,24.98156,10
38,121.46362,25.04243,10
40,121.49864,24.99390,10
59,121.50071,25.02721,10
76,121.51771,25.03369,10
219,121.52299,25.06180,10
71,121.53812,25.05162,10
25,121.54183,24.97906,10
3,121.55962,24.99074,10
29,121.61033,25.03175,10
7,121.62268,25.07826,10
1,121.73910,24.82520,10
3,120.20189,22.99606,11
1,120.27311,23.01514,11
2,120.33687,22.73173,11
2,120.34771,23.51834,11
1,120.46326,22.84084,11
1,120.49102,22.82043,11
1,120.49571,24.22349,11
3,120.58085,24.18422,11
3,120.65853,24.14993,11
10,120.66093,24.20610,11
2,121.09117,24.72827,11
1,121.09819,24.92086,11
26,121.24749,25.09139,11
7,121.32519,25.00350,11
1,121.37050,25.01992,11
7,121.46568,25.08295,11
71,121.47428,25.00892,11
59,121.48755,25.06744,11
116,121.49922,25.12465,11
82,121.50314,25.02759,11
1,121.50402,24.93849,11
55,121.50571,25.03332,11
47,121.51752,25.11462,11
61,121.52342,25.04467,11
47,121.55488,24.98003,11
55,121.57838,25.04934,11
50,121.60169,25.05775,11
1,121.61771,25.08051,11
7,121.67529,25.17937,11
1,121.74636,24.74566,11
9,121.75100,24.75380,11
13,121.78300,24.83585,11
1,119.94138,26.14786,12
1,120.17551,23.67970,12
3,120.22778,22.93556,12
1,120.29441,22.74166,12
1,120.34600,23.69225,12
6,120.51817,24.12062,12
1,120.54012,23.72559,12
1,120.64041,24.11254,12
2,120.66389,24.15346,12
45,120.70959,24.32859,12
3,120.84558,23.77818,12
1,120.89535,24.69730,12
1,120.94026,24.75677,12
4,120.97913,24.80783,12
2,121.12972,25.05785,12
2,121.13792,22.74202,12
11,121.15522,24.88605,12
18,121.26755,24.97639,12
24,121.36187,24.95672,12
49,121.41260,24.98285,12
1,121.43504,24.85842,12
22,121.47915,25.06770,12
103,121.48944,25.06748,12
36,121.49451,25.07078,12
74,121.49802,25.09333,12
3,121.50168,23.82492,12
459,121.50906,25.06634,12
174,121.51483,25.04468,12
94,121.51696,25.02805,12
11,121.51702,25.00411,12
209,121.52705,25.08909,12
2,121.62238,23.99729,12
1,121.98916,25.01091,12
1,120.22727,22.90931,13
1,120.25486,23.67489,13
1,120.37063,22.86238,13
1,120.40278,23.42791,13
1,120.57811,23.92985,13
1,120.61100,23.90240,13
2,120.66479,24.18476,13
1,120.66981,23.98944,13
1,120.69291,24.08539,13
1,120.70269,24.12642,13
3,120.81636,24.56436,13
5,120.91692,24.67297,13
27,121.02971,24.87698,13
2,121.25431,25.02275,13
1,121.38737,23.58352,13
2,121.42292,24.92097,13
45,121.42502,25.02284,13
10,121.42926,24.98741,13
20,121.46009,25.16050,13
2,121.47322,24.95628,13
94,121.50684,25.04084,13
59,121.52334,25.10214,13
2,121.54360,24.99553,13
112,121.57087,25.05025,13
7,121.61275,25.05878,13
1,121.61387,24.02604,13
3,121.64135,24.75330,13
2,121.66009,24.99092,13
3,121.70772,24.93479,13
11,121.76190,25.14490,13
12,121.77805,24.77283,13
1,120.19921,23.12212,14
2,120.22070,22.97726,14
3,120.54891,22.46843,14
1,120.55978,23.73417,14
11,120.68600,24.27555,14
1,120.69527,24.32101,14
1,120.71835,24.23899,14
5,120.73181,24.27723,14
1,120.74400,24.04710,14
6,121.25396,24.97924,14
88,121.36923,25.06022,14
7,121.38155,25.02220,14
213,121.43298,25.06142,14
5,121.43627,25.18560,14
15,121.44496,25.04017,14
9,121.45195,25.01313,14
68,121.45867,24.98540,14
20,121.47459,25.08041,14
336,121.52040,25.09648,14
42,121.54233,25.02162,14
1,121.54406,25.16086,14
1,121.55138,25.08280,14
1,120.64332,24.08355,15
1,120.67330,24.18167,15
8,120.70401,24.21192,15
25,120.70779,24.33318,15
1,120.84885,24.27248,15
1,120.86768,23.79542,15
1,120.97044,24.90228,15
3,121.01213,24.82833,15
1,121.28972,24.22345,15
79,121.37543,25.07043,15
43,121.45925,25.06789,15
55,121.46261,25.01036,15
4,121.48886,25.27022,15
812,121.50190,25.07568,15
101,121.51949,25.04320,15
9,121.54433,24.98210,15
2,121.55359,25.03761,15
1,121.63412,24.14212,15
13,121.70841,25.13617,15
1,121.71027,25.11947,15
2,121.83243,24.60367,15
1,120.29213,22.63982,16
1,120.66589,24.13826,16
2,120.68523,24.11877,16
10,120.70030,24.30867,16
2,120.71598,24.14958,16
2,120.72056,24.46722,16
1,120.77449,24.37342,16
2,120.82746,24.52357,16
2,120.92775,24.68625,16
2,121.28275,24.94687,16
4,121.29383,24.88277,16
32,121.42060,24.99667,16
17,121.44816,25.04334,16
361,121.45840,25.04416,16
1,121.47300,25.01171,16
72,121.48506,25.07781,16
3,121.50326,24.92528,16
386,121.50436,25.06731,16
231,121.51128,25.04529,16
1,121.53155,24.16998,16
3,121.61713,25.02833,16
3,121.63824,25.01108,16
5,121.82208,25.06759,16
1,120.26047,23.03572,17
1,120.44045,24.05787,17
1,120.64756,24.21646,17
5,120.66610,24.18259,17
1,120.78220,21.94889,17
1,120.83663,23.96732,17
32,121.00459,24.79067,17
5,121.07089,25.03919,17
1,121.15360,22.75340,17
3,121.21353,24.94618,17
7,121.32989,24.96160,17
13,121.34496,25.00172,17
4,121.47010,25.19931,17
29,121.48442,25.01982,17
4,121.49550,24.99066,17
65,121.50300,25.12296,17
55,121.52415,25.08775,17
74,121.52557,25.08396,17
113,121.53323,25.04934,17
36,121.55019,25.09996,17
4,121.56033,25.14537,17
15,121.58864,25.05904,17
15,121.60127,25.12090,17
1,121.63599,25.08410,17
2,121.68500,24.97190,17
3,121.70002,25.09491,17
1,121.74082,25.12141,17
2,121.77217,25.13208,17
1,121.84158,25.03436,17
1,120.53611,22.87672,18
3,120.54092,23.95122,18
1,120.54813,24.24635,18
5,120.65010,24.27495,18
4,120.65318,24.13465,18
3,120.68898,24.13152,18
1,120.81014,24.54397,18
3,120.92621,24.84321,18
8,121.04305,24.81083,18
6,121.47119,25.13604,18
34,121.48339,25.05534,18
29,121.49397,25.06317,18
11,121.49819,25.02725,18
110,121.50694,25.04364,18
246,121.52795,25.04714,18
421,121.53626,25.04839,18
38,121.54704,25.01595,18
50,121.55309,25.05542,18
4,121.67470,25.07310,18
4,121.67645,25.07175,18
4,121.71538,24.76092,18
1,121.74444,25.14958,18
2,120.22893,23.02251,19
1,120.43264,24.05502,19
1,120.47196,24.14803,19
1,120.53420,24.07988,19
1,120.69977,24.20946,19
1,120.98062,24.81623,19
5,121.01381,24.79808,19
1,121.17629,23.06809,19
4,121.19135,24.97862,19
1,121.29377,24.87964,19
23,121.37629,24.94537,19
7,121.44600,25.20890,19
67,121.46981,25.04624,19
19,121.49874,24.95553,19
17,121.52992,25.03272,19
26,121.53606,24.97537,19
43,121.56195,25.04228,19
23,121.56202,25.03278,19
47,121.56347,25.08561,19
20,121.58004,25.06618,19
1,121.58283,23.98647,19
4,121.60264,25.11258,19
124,121.61547,25.06688,19
3,121.76605,25.15451,19
1,120.29389,22.65898,20
3,120.33483,22.62701,20
2,120.39317,23.67828,20
1,120.43669,23.55678,20
4,120.53311,24.04508,20
1,120.64161,23.99446,20
1,120.67915,24.00867,20
1,120.70359,24.47589,20
1,120.71799,24.15852,20
20,121.07996,24.90410,20
3,121.10599,24.97331,20
28,121.21312,24.96524,20
3,121.21334,25.02699,20
3,121.24292,24.81779,20
8,121.30038,25.00691,20
3,121.31003,24.99672,20
61,121.44924,25.06984,20
208,121.45400,25.12450,20
39,121.47497,25.01296,20
71,121.48074,25.07984,20
71,121.50290,25.13516,20
437,121.50576,25.08594,20
4,121.51068,24.99463,20
4,121.51647,25.08367,20
9,121.54140,25.02817,20
98,121.54444,25.04122,20
2,121.55298,25.14354,20
10,121.58780,25.04056,20
23,121.61702,25.05705,20
3,121.62029,25.07796,20
8,121.72131,25.13620,20
19,121.75107,25.12790,20
8,121.78763,24.77880,20
2,121.81390,24.74578,20
2,121.86754,24.53964,20
1,120.18669,23.00964,21
1,120.41824,23.52221,21
1,120.41980,23.79599,21
2,120.50829,23.94018,21
2,120.62264,24.14863,21
8,120.64516,24.18067,21
1,120.96217,24.80722,21
132,121.19587,24.94310,21
3,121.21287,24.95594,21
5,121.29816,24.97234,21
1,121.37997,23.10405,21
38,121.46514,25.01569,21
8,121.50822,24.95922,21
230,121.50867,25.04543,21
61,121.52609,25.04047,21
7,121.52931,24.95725,21
33,121.53113,25.02665,21
9,121.56360,25.02180,21
11,121.56674,25.03170,21
22,121.58521,25.05180,21
7,121.64437,25.00900,21
1,120.32671,22.88323,22
1,120.44417,23.47998,22
2,120.50574,23.73366,22
2,120.66887,24.40256,22
1,120.68445,24.24676,22
1,120.69882,24.17904,22
1,120.72815,24.28919,22
2,120.94239,24.78725,22
11,120.99617,24.78397,22
2,121.31815,24.95482,22
18,121.37662,25.07147,22
17,121.41460,24.95698,22
39,121.42949,25.00091,22
12,121.43108,25.20036,22
12,121.44196,25.18208,22
2,121.44375,25.04427,22
23,121.46088,25.02567,22
52,121.46668,25.02065,22
18,121.48273,25.01197,22
32,121.49345,25.08179,22
27,121.50073,25.03996,22
1,121.51061,25.04653,22
821,121.51104,25.05337,22
29,121.51168,25.08287,22
6,121.52454,24.99388,22
34,121.52745,25.04095,22
13,121.58062,25.10185,22
2,121.59806,23.98986,22
37,121.59935,25.06433,22
29,121.60489,25.07186,22
2,120.34843,22.91215,23
2,120.37482,23.89901,23
1,120.64076,24.16896,23
1,120.66868,24.15634,23
5,120.74872,24.37558,23
9,120.91953,24.71690,23
2,121.18233,24.90901,23
1,121.21519,24.95283,23
1,121.22233,24.95843,23
10,121.26261,24.95355,23
5,121.26690,25.06226,23
4,121.27843,24.98332,23
2,121.29575,24.93193,23
14,121.47858,25.02056,23
27,121.47899,25.07751,23
104,121.48043,24.98923,23
56,121.50139,25.07439,23
20,121.51261,25.11922,23
34,121.51524,25.07215,23
23,121.52381,25.03811,23
33,121.52546,25.00274,23
8,121.53578,25.24813,23
11,121.54769,25.02439,23
2,121.54884,24.86405,23
20,121.56002,25.03424,23
6,121.56257,25.05972,23
11,121.57921,25.08114,23
5,121.58417,25.03811,23
8,121.71466,25.09331,23
1,121.73880,25.15040,23
1,121.29006,24.88493,07
2,121.44306,25.02989,07
7,121.49146,25.08007,07
1,120.31407,23.27658,08
5,120.40364,23.51246,08
1,120.64145,24.28657,08
1,120.65045,24.13066,08
1,120.66057,24.44246,08
21,120.67863,24.22367,08
1,120.72892,24.20264,08
28,120.99942,24.79530,08
2,121.27821,24.99012,08
22,121.29733,25.00570,08
3,121.37211,24.90104,08
4,121.38427,24.94566,08
2,121.41910,23.71038,08
133,121.49445,25.00714,08
25,121.49583,25.00375,08
254,121.51833,25.05140,08
7,121.54831,25.02800,08
51,121.55244,24.97995,08
3,121.55376,25.04617,08
2,121.55612,24.86026,08
5,121.56602,25.04008,08
61,121.59046,25.07851,08
31,121.62064,25.06817,08
1,121.74890,24.30705,08
1,120.27236,22.80736,09
4,120.28158,23.08753,09
1,120.32168,22.62786,09
1,120.33581,22.63790,09
2,120.47717,23.56145,09
1,120.61267,24.14456,09
4,120.63521,24.33289,09
8,120.66313,24.40132,09
4,120.69341,24.24717,09
1,120.82264,24.54215,09
1,120.89285,24.68741,09
9,120.93198,23.84952,09
1,121.00693,24.89412,09
1,121.01936,24.77089,09
3,121.04233,24.84124,09
2,121.29536,24.94356,09
39,121.30686,25.04364,09
3,121.47550,25.01618,09
39,121.50992,25.01657,09
1,121.51352,25.04085,09
22,121.52899,25.01987,09
24,121.53074,25.06644,09
70,121.53843,25.06713,09
67,121.54826,25.03737,09
91,121.56384,25.04901,09
20,121.56399,25.05325,09
67,121.61898,25.05687,09
13,121.66722,25.07776,09
2,121.75154,24.63390,09
3,121.77972,25.11056,09
1,120.31239,23.17775,10
1,120.31291,23.02141,10
1,120.34079,22.65224,10
2,120.40396,23.28636,10
1,120.48041,23.96883,10
1,120.48625,23.72217,10
1,120.53172,23.77483,10
1,120.56181,24.08667,10
1,120.68123,23.96164,10
3,120.80138,23.99818,10
2,120.96827,23.96401,10
1,120.97854,24.76301,10
2,121.14544,24.91042,10
1,121.29599,24.96248,10
279,121.36530,25.06636,10
3,121.41711,24.98700,10
34,121.43318,25.06416,10
8,121.44718,24.98459,10
2,121.47647,25.18966,10
23,121.57808,25.04042,10
88,121.59312,25.05692,10
6,121.64081,25.06101,10
11,121.70448,25.14167,10
5,121.73945,25.13230,10
7,121.76729,25.15740,10
3,121.81978,24.72930,10
1,120.23216,22.99814,11
1,120.30821,22.63122,11
2,120.50592,23.58944,11
1,120.62233,24.34518,11
1,120.67797,24.31771,11
14,120.90831,24.74654,11
5,120.91136,24.68928,11
2,120.99308,24.85833,11
1,121.00175,24.83617,11
8,121.03678,24.80193,11
1,121.10019,24.73317,11
7,121.22197,25.01392,11
10,121.24056,25.10048,11
2,121.41855,24.95938,11
15,121.44167,25.17605,11
121,121.46172,25.06044,11
54,121.46702,25.00744,11
210,121.47732,25.07193,11
5,121.50336,25.00546,11
281,121.51485,25.04549,11
421,121.53057,25.04781,11
12,121.54081,25.06444,11
32,121.54722,25.10104,11
122,121.55112,25.04156,11
13,121.59294,24.99250,11
1,121.61497,23.98338,11
5,121.69685,25.06375,11
2,121.90002,25.02400,11
1,119.95212,26.15537,12
1,120.39494,23.73694,12
3,120.43371,23.47847,12
1,120.49294,22.96952,12
1,120.49524,23.51591,12
1,120.51711,24.24073,12
1,120.55087,23.86814,12
1,120.57254,23.66312,12
1,120.58713,23.92142,12
1,120.87888,24.21332,12
1,120.90078,24.69553,12
10,120.96671,24.80998,12
1,120.97920,24.86892,12
4,121.01611,24.82871,12
1,121.11651,24.96839,12
2,121.17112,24.95837,12
1,121.24013,24.83916,12
3,121.29763,24.93367,12
2,121.42370,25.02449,12
1,121.43334,25.20752,12
2,121.43451,25.17757,12
9,121.44821,25.17629,12
261,121.53393,25.05776,12
12,121.55207,25.06283,12
6,121.63369,25.01064,12
2,121.72743,25.15053,12
3,121.73580,25.12890,12
2,121.76106,25.13043,12
3,121.76438,24.68025,12
12,121.78478,25.09826,12
12,121.79730,24.68510,12
3,121.92696,25.03345,12
2,120.23383,23.14715,13
1,120.35744,22.66443,13
1,120.45204,23.48531,13
2,120.51661,23.87020,13
41,120.60445,24.11040,13
1,120.98156,24.72489,13
19,121.01364,24.82152,13
51,121.24231,25.03238,13
6,121.26328,24.87358,13
18,121.38377,24.95661,13
42,121.41230,24.97912,13
123,121.48744,25.07283,13
7,121.50051,25.00574,13
38,121.51860,25.03275,13
2,121.54434,25.05749,13
122,121.54975,25.05564,13
3,121.56074,25.15623,13
4,121.56255,25.05898,13
12,121.58141,25.04808,13
2,121.78636,25.07266,13
1,118.31927,24.43447,14
3,120.26621,23.23696,14
2,120.32802,22.70686,14
1,120.33312,22.63037,14
2,120.54496,24.02230,14
2,120.65934,24.16418,14
1,120.68087,24.38839,14
2,120.71527,24.50793,14
1,120.72119,24.10339,14
3,120.92004,24.67071,14
1,121.00500,24.61850,14
1,121.03323,24.87072,14
6,121.07684,24.77781,14
11,121.27412,25.08897,14
7,121.43336,25.09893,14
8,121.45058,25.17798,14
79,121.46684,25.01592,14
14,121.47634,25.01121,14
5,121.52682,25.06460,14
171,121.52999,25.04277,14
26,121.56166,24.97292,14
3,121.57598,25.07448,14
1,121.59749,25.02376,14
1,121.65818,24.18453,14
1,121.76272,25.15565,14
1,121.83490,24.64230,14
4,120.27078,23.09029,15
1,120.28938,22.87624,15
6,120.45389,23.80022,15
1,120.46960,23.55633,15
3,120.47744,23.67266,15
1,120.72407,24.30855,15
2,120.82312,24.56798,15
2,120.88879,24.70639,15
5,120.91756,24.72880,15
2,120.96770,24.80390,15
19,120.99124,24.80054,15
7,121.06673,24.92563,15
4,121.11175,25.02665,15
16,121.27375,25.05504,15
11,121.35165,25.05261,15
11,121.37606,25.08496,15
1,121.50515,25.13903,15
6,121.52026,24.99699,15
1,121.52484,25.06617,15
25,121.53400,25.01403,15
8,121.53507,25.12358,15
1,121.55533,23.99035,15
14,121.71874,25.09087,15
1,120.30766,22.64499,16
5,120.33018,23.35514,16
2,120.34506,23.45244,16
1,120.51068,22.67279,16
2,120.58267,24.21843,16
1,120.63888,24.09845,16
4,120.67759,24.06472,16
1,120.70544,24.21584,16
5,120.79517,24.59077,16
2,120.89086,24.69097,16
8,121.01231,24.76687,16
4,121.02126,24.76781,16
1,121.13484,22.89842,16
2,121.15611,24.71750,16
52,121.20156,24.94373,16
2,121.26266,24.87517,16
117,121.26925,25.01576,16
1,121.28125,24.91178,16
1,121.30799,24.93497,16
2,121.31548,24.98125,16
166,121.48080,25.07284,16
14,121.48583,25.11623,16
5,121.48792,24.99820,16
1,121.49062,23.85137,16
48,121.52806,25.06601,16
7,121.53185,25.05462,16
384,121.53723,25.05793,16
19,121.54800,24.93400,16
109,121.54831,25.05196,16
49,121.56869,25.03588,16
2,121.74715,24.75880,16
5,120.24607,22.98749,17
2,120.28033,22.62509,17
1,120.33320,22.64632,17
1,120.41508,23.48747,17
1,120.52600,24.09750,17
2,120.54097,24.07787,17
2,120.69261,24.14862,17
1,120.70295,23.91706,17
2,120.70651,24.16595,17
1,120.99805,24.83352,17
11,121.11929,25.05719,17
42,121.20099,24.96351,17
27,121.20839,24.96243,17
22,121.29441,25.04584,17
4,121.29853,25.05601,17
9,121.30073,25.00339,17
1,121.30748,24.98577,17
10,121.43283,24.99329,17
20,121.45325,25.17416,17
59,121.46699,25.02596,17
24,121.50395,25.25726,17
70,121.51721,25.00602,17
4,121.52312,24.99227,17
301,121.52478,25.05057,17
30,121.54645,25.13791,17
47,121.54775,25.04075,17
10,121.55278,24.98803,17
18,121.57104,25.04456,17
5,121.60954,25.10737,17
2,121.78976,24.41444,17
1,121.83190,24.62260,17
4,120.21567,23.00532,18
1,120.29548,22.62014,18
7,120.30694,22.68575,18
1,120.54532,24.07594,18
1,120.60049,24.08005,18
10,120.63311,24.07783,18
3,120.65863,24.14661,18
1,120.67886,23.91166,18
2,120.69134,24.17200,18
2,120.71008,24.14696,18
10,120.98070,24.81231,18
2,121.00833,24.82928,18
51,121.00972,24.85722,18
1,121.19635,24.78321,18
1,121.23150,24.77177,18
7,121.26153,24.96450,18
2,121.26536,24.96750,18
6,121.32662,24.98148,18
44,121.36376,25.05722,18
7,121.36957,24.93409,18
20,121.41842,25.15910,18
18,121.42346,25.17724,18
2,121.45800,25.01670,18
16,121.46312,24.97835,18
70,121.46611,25.04923,18
70,121.48498,25.07034,18
129,121.48725,25.05717,18
90,121.51301,25.10928,18
9,121.52480,25.03735,18
19,121.53872,25.00440,18
40,121.53890,24.96218,18
49,121.54453,25.06621,18
23,121.55144,25.03476,18
28,121.56413,25.05920,18
6,121.56819,25.00853,18
3,121.60884,23.97882,18
5,121.70905,25.14401,18
3,121.78045,24.74880,18
1,120.22946,23.06338,19
1,120.31168,22.67967,19
2,120.37411,22.65308,19
10,121.23631,24.86719,19
10,121.26039,25.02377,19
16,121.31104,24.99230,19
2,121.41001,24.94932,19
5,121.43601,24.96631,19
7,121.43802,25.18217,19
103,121.47120,25.09730,19
11,121.47590,25.09018,19
21,121.48240,25.00159,19
13,121.49016,24.94454,19
181,121.50293,25.06694,19
2,121.51544,25.14109,19
11,121.53046,25.09587,19
1,121.53893,25.13575,19
65,121.57298,25.03697,19
7,121.60239,25.05229,19
3,121.64924,25.20213,19
4,121.72435,24.74310,19
3,120.20445,22.99451,20
1,120.48923,22.57993,20
1,120.65019,24.13795,20
3,120.71251,24.25137,20
1,120.92142,24.80686,20
11,120.96957,24.73267,20
1,121.14066,22.75110,20
6,121.15014,24.80672,20
7,121.16703,24.95936,20
4,121.19760,25.06334,20
377,121.38374,25.06508,20
26,121.44302,25.03437,20
5,121.50504,24.99364,20
87,121.52299,25.04966,20
142,121.52336,25.05297,20
19,121.53455,24.99163,20
40,121.54058,25.04821,20
54,121.54469,25.07876,20
36,121.55014,25.08420,20
10,121.55305,25.01881,20
24,121.55623,25.02743,20
33,121.56352,25.02774,20
13,121.57517,25.01607,20
8,121.57529,25.06245,20
46,121.58805,25.06429,20
4,121.59827,25.21476,20
11,121.61402,25.03569,20
14,121.71439,25.12626,20
5,121.71889,25.09478,20
1,121.73993,25.02633,20
4,121.74310,24.74845,20
3,121.76866,24.69536,20
2,121.94241,25.01864,20
2,120.21601,22.96693,21
1,120.27842,23.11739,21
2,120.36708,23.36709,21
2,120.47246,23.83739,21
1,120.54211,23.71393,21
9,120.62573,24.18438,21
1,120.70741,24.13841,21
2,120.86304,24.68276,21
3,120.86984,24.69162,21
6,120.98297,24.80276,21
7,121.04415,24.76405,21
5,121.17073,24.88561,21
12,121.25471,25.09390,21
7,121.32479,24.99299,21
4,121.40207,24.93464,21
3,121.40440,24.90560,21
42,121.45476,25.00426,21
13,121.45697,25.16060,21
26,121.46554,25.01224,21
189,121.46575,25.04191,21
29,121.47410,25.00058,21
14,121.47659,24.95677,21
41,121.52867,25.11304,21
52,121.57001,25.05159,21
42,121.59875,25.06039,21
1,121.60445,23.98076,21
5,121.64446,25.08191,21
1,121.77642,24.67489,21
5,121.82875,24.63400,21
1,120.24744,23.43301,22
2,120.31422,22.69044,22
1,120.35371,23.52271,22
1,120.68774,24.15574,22
11,120.81742,24.53903,22
5,120.97628,24.80999,22
1,121.20744,24.87236,22
1,121.20853,24.98137,22
1,121.22990,24.90368,22
1,121.23272,24.92875,22
36,121.23397,25.07827,22
17,121.37212,25.07518,22
14,121.49987,25.12637,22
35,121.52764,25.10186,22
64,121.54442,25.05397,22
35,121.56327,25.07027,22
3,121.64294,25.10505,22
4,121.77625,25.14895,22
1,120.25513,23.71261,23
1,120.69082,24.16680,23
1,120.81358,24.49728,23
2,121.03329,24.62076,23
6,121.20781,24.95182,23
6,121.32294,24.93569,23
2,121.37266,25.04811,23
17,121.43119,24.99631,23
25,121.46633,25.08406,23
8,121.51023,25.05007,23
1,121.51937,25.11035,23
16,121.52846,25.02412,23
25,121.58440,25.03995,23
1,121.82365,24.83570,23
1,121.10671,24.89336,07
1,121.48375,25.13509,07
1,121.54938,25.03913,07
1,120.22903,22.94289,08
2,120.31939,23.09618,08
5,120.51746,24.01848,08
1,120.53701,24.19581,08
1,120.55573,23.98943,08
2,120.63439,24.14412,08
1,120.65403,23.84653,08
1,120.68092,24.24831,08
1,120.86084,24.58044,08
4,120.87275,24.71726,08
4,120.88502,24.68471,08
2,120.90600,24.68830,08
2,120.92420,24.84657,08
2,120.92541,23.98001,08
2,121.04143,24.98624,08
6,121.06661,24.93384,08
1,121.09774,24.93144,08
6,121.21249,24.94187,08
47,121.22926,25.03670,08
7,121.23901,24.84795,08
44,121.27151,25.02267,08
14,121.29450,25.02360,08
3,121.37405,24.94844,08
15,121.38441,24.94894,08
294,121.50460,25.03630,08
31,121.50806,25.12735,08
2,121.51475,25.00747,08
99,121.52256,25.06651,08
73,121.52625,25.02961,08
23,121.54430,24.99822,08
1,121.54892,25.03232,08
4,121.54936,24.96377,08
11,121.55191,25.00344,08
8,121.57567,25.06365,08
1,121.64300,25.09750,08
7,121.76209,24.78917,08
2,120.19051,22.93419,09
1,120.32212,23.21713,09
2,120.36070,22.61064,09
1,120.37822,23.95798,09
1,120.48044,23.67985,09
1,120.55179,24.07352,09
1,120.55501,23.70429,09
8,120.61903,24.17992,09
2,120.63145,24.35469,09
1,120.63991,23.80187,09
2,120.66206,24.05487,09
9,120.96486,24.81622,09
3,121.00550,24.83211,09
1,121.20653,24.88279,09
2,121.20974,25.05144,09
10,121.42816,24.99148,09
13,121.47225,25.02083,09
64,121.47235,24.98408,09
3,121.47945,24.94485,09
