"lon","lat","weight","interval"
120.18281,23.00555,1,1454477400
120.18281,23.00555,1,1454479200
120.18281,23.00555,1,1454481000
120.18281,23.00555,1,1454483100
120.18281,23.00555,1,1454483400
120.18281,23.00555,1,1454490300
120.18281,23.00555,1,1454490600
120.18281,23.00555,1,1454492100
120.18293,22.92432,1,1454493000
120.18350,23.18190,1,1454476500
120.18555,22.95131,1,1454493300
120.18567,22.98216,1,1454479200
120.18567,22.98216,1,1454480400
120.18779,22.97505,1,1454475600
120.18779,22.97505,1,1454478000
120.18779,22.97505,1,1454486700
120.19051,22.93419,1,1454493000
120.19109,22.98148,1,1454480100
120.19109,22.98148,1,1454486700
120.19131,23.00556,1,1454486700
120.19441,23.01205,1,1454479500
120.19441,23.01205,1,1454483100
120.19455,22.99084,1,1454476200
120.19472,22.99619,1,1454475900
120.19472,22.99619,1,1454477400
120.19522,22.97673,1,1454476200
120.19739,23.01051,1,1454483100
120.19739,23.01051,1,1454484300
120.19739,23.01051,1,1454487000
120.19744,22.98771,1,1454476200
120.19744,22.98771,1,1454477700
120.19744,22.98771,1,1454493000
120.19785,22.98688,1,1454481900
120.19909,22.99329,1,1454481900
120.19978,23.00509,1,1454482800
120.19989,22.98439,1,1454476500
120.19989,22.98439,1,1454481900
120.20042,22.99863,1,1454478300
120.20042,22.99863,1,1454488200
120.20188,22.98961,1,1454476800
120.20188,22.98961,1,1454481900
120.20188,22.98961,1,1454490300
120.20188,22.98961,1,1454493000
120.20279,23.01447,1,1454478600
120.20379,22.97616,1,1454475900
120.20379,22.97616,1,1454479500
120.20379,22.97616,1,1454483100
120.20379,22.97616,1,1454484900
120.20397,23.00424,1,1454488800
120.20397,23.00424,1,1454489700
120.20445,22.99451,1,1454493300
120.20483,22.98944,1,1454490300
120.20483,22.98944,1,1454493000
120.20489,23.00434,1,1454476200
120.20489,23.00434,1,1454477100
120.20489,23.00434,1,1454477700
120.20489,23.00434,1,1454478900
120.20489,23.00434,1,1454479500
120.20489,23.00434,1,1454480100
120.20489,23.00434,1,1454480700
120.20489,23.00434,1,1454481000
120.20489,23.00434,1,1454493300
120.20528,23.02815,1,1454478900
120.20585,23.03627,1,1454478900
120.20601,22.99537,1,1454477400
120.20601,22.99537,1,1454477700
120.20601,22.99537,1,1454478300
120.20601,22.99537,1,1454488500
120.20638,23.12388,1,1454490300
120.20638,23.12388,1,1454490900
120.20638,23.12388,1,1454492700
120.20638,23.12388,1,1454493000
120.20764,23.28206,1,1454476500
120.20764,23.28206,1,1454480100
120.20764,23.28206,1,1454483700
120.20764,23.28206,1,1454487300
120.20764,23.28206,1,1454490900
120.20787,23.26199,1,1454486100
120.20787,23.26199,1,1454492400
120.20963,23.11459,1,1454490900
120.20963,23.11459,1,1454492700
120.20963,23.11459,1,1454493000
120.21018,23.00824,1,1454478900
120.21018,23.00824,1,1454482500
120.21018,23.00824,1,1454486100
120.21019,22.98606,1,1454477100
120.21029,22.99538,1,1454482500
120.21029,22.99538,1,1454487900
120.21029,22.99538,1,1454491500
120.21059,23.01626,1,1454475600
120.21059,23.01626,1,1454476500
120.21059,23.01626,1,1454479800
120.21059,23.01626,1,1454480700
120.21059,23.01626,1,1454481000
120.21059,23.01626,1,1454481300
120.21059,23.01626,1,1454489400
120.21076,22.99714,1,1454477100
120.21076,22.99714,1,1454477400
120.21076,22.99714,1,1454478900
120.21142,22.99075,1,1454491800
120.21144,22.98465,1,1454476800
120.21144,22.98465,1,1454490900
120.21144,22.98465,1,1454493000
120.21192,23.01252,1,1454489100
120.21329,23.02969,1,1454479500
120.21345,22.98948,1,1454480400
120.21491,22.98211,1,1454488500
120.21567,23.00532,1,1454482800
120.21567,23.00532,1,1454483700
120.21567,23.00532,1,1454484900
120.21567,23.00532,1,1454487300
120.21601,23.06993,1,1454477400
120.21669,23.04633,1,1454475600
120.21680,22.98716,1,1454480700
120.21735,22.95534,1,1454481300
120.21781,23.00631,1,1454483400
120.21781,23.00631,1,1454483700
120.21781,23.00631,1,1454484900
120.21781,23.00631,1,1454486400
120.21781,23.00631,1,1454486700
120.21781,23.00631,1,1454487000
120.21781,23.00631,1,1454490900
120.21826,23.00181,1,1454475600
120.21826,23.00181,1,1454475900
120.21826,23.00181,1,1454477100
120.21826,23.00181,1,1454480700
120.21826,23.00181,1,1454482500
120.21826,23.00181,1,1454484300
120.21826,23.00181,1,1454487900
120.21826,23.00181,1,1454491500
120.21849,23.01249,1,1454489400
120.21894,23.05919,1,1454477400
120.21939,22.97396,1,1454477700
120.21939,22.97396,1,1454490600
120.22008,23.00021,1,1454483700
120.22008,23.00021,1,1454485500
120.22008,23.00021,1,1454485800
120.22008,23.00021,1,1454486100
120.22008,23.00021,1,1454487300
120.22008,23.00021,1,1454492700
120.22008,23.00021,1,1454493000
120.22044,23.02513,1,1454475600
120.22044,23.02513,1,1454476500
120.22044,23.02513,1,1454477400
120.22044,23.02513,1,1454477700
120.22067,22.90833,1,1454493000
120.22085,23.00742,1,1454484900
120.22131,22.98614,2,1454488200
120.22131,22.98614,2,1454488500
120.22131,22.98614,2,1454489400
120.22131,22.98614,1,1454489700
120.22131,22.98614,1,1454491500
120.22131,22.98614,1,1454491800
120.22131,22.98614,1,1454492400
120.22165,22.99122,1,1454477100
120.22165,22.99122,1,1454480700
120.22165,22.99122,1,1454481300
120.22165,22.99122,1,1454481600
120.22165,22.99122,1,1454484300
120.22185,23.80440,1,1454478000
120.22185,23.80440,1,1454481600
120.22185,23.80440,1,1454485200
120.22185,23.80440,1,1454488800
120.22185,23.80440,1,1454489400
120.22185,23.80440,1,1454493000
120.22219,23.00325,2,1454486400
120.22258,23.61711,1,1454482500
120.22258,23.61711,1,1454484000
120.22329,23.01158,1,1454484900
120.22329,23.01158,1,1454487000
120.22329,23.01158,1,1454487300
120.22329,23.01158,1,1454488800
120.22338,23.02088,1,1454476500
120.22338,23.02088,1,1454476800
120.22338,23.02088,1,1454477400
120.22338,23.02088,1,1454477700
120.22342,23.06406,1,1454477700
120.22355,23.19137,1,1454487600
120.22364,22.98033,1,1454492700
120.22401,23.22218,1,1454487600
120.22422,23.02241,1,1454481300
120.22422,23.02241,1,1454484900
120.22422,23.02241,1,1454488500
120.22428,22.92492,1,1454476200
120.22439,23.02993,1,1454481900
120.22439,23.02993,1,1454492400
120.22439,23.02993,1,1454493000
120.22439,23.02993,1,1454493300
120.22477,22.98519,2,1454488200
120.22477,22.98519,2,1454488500
120.22477,22.98519,1,1454488800
120.22477,22.98519,2,1454489100
120.22477,22.98519,2,1454489400
120.22477,22.98519,1,1454492700
120.22477,22.98519,1,1454493000
120.22515,23.63685,1,1454485500
120.22658,22.98305,1,1454487300
120.22781,22.96558,1,1454492700
120.22859,22.98645,1,1454478300
120.22859,22.98645,1,1454479500
120.22859,22.98645,1,1454479800
120.22859,22.98645,1,1454489700
120.22859,22.98645,1,1454490000
120.22878,22.99468,1,1454487000
120.22878,22.99468,1,1454490600
120.22891,22.99918,1,1454475900
120.22891,22.99918,1,1454479500
120.22891,22.99918,1,1454483100
120.22891,22.99918,1,1454483400
120.22891,22.99918,1,1454483700
120.22891,22.99918,1,1454487000
120.22899,22.99105,1,1454481300
120.22899,22.99105,1,1454484900
120.22899,22.99105,1,1454486400
120.22899,22.99105,1,1454493000
120.22899,22.99105,1,1454493300
120.22903,22.94289,1,1454476200
120.22947,22.91944,1,1454484900
120.22947,22.91944,1,1454492100
120.23028,22.93027,1,1454488500
120.23033,22.98107,1,1454476200
120.23033,22.98107,1,1454477400
120.23033,22.98107,1,1454492400
120.23037,22.98724,1,1454477400
120.23037,22.98724,1,1454489100
120.23037,22.98724,1,1454489700
120.23037,22.98724,1,1454492400
120.23047,23.03461,1,1454482200
120.23047,23.03461,1,1454482800
120.23201,23.08553,1,1454488200
120.23201,23.08553,1,1454493000
120.23201,23.08553,1,1454493300
120.23204,23.05368,1,1454479800
120.23241,22.97318,1,1454487000
120.23353,23.17978,1,1454487900
120.23371,22.98657,1,1454477400
120.23371,22.98657,1,1454487300
120.23383,23.14715,1,1454488500
120.23383,23.14715,1,1454492700
120.23408,22.99144,1,1454476200
120.23427,22.99874,1,1454476200
120.23427,22.99874,1,1454477700
120.23496,22.98311,1,1454487000
120.23579,23.11274,1,1454490600
120.23579,23.11274,1,1454492700
120.23718,23.03685,1,1454477100
120.23718,23.03685,1,1454481600
120.23718,23.03685,1,1454482800
120.23751,23.01636,1,1454478300
120.23751,23.01636,1,1454480400
120.23751,23.01636,1,1454484000
120.23751,23.01636,1,1454487600
120.23751,23.01636,1,1454491200
120.23753,22.97425,1,1454487000
120.23781,22.96475,1,1454481300
120.23829,23.05332,1,1454488200
120.23927,23.04421,1,1454475600
120.23927,23.04421,1,1454479200
120.23927,23.04421,1,1454482800
120.23927,23.04421,1,1454486400
120.23927,23.04421,1,1454490000
120.23927,23.04421,1,1454490600
120.23927,23.04421,1,1454490900
120.23971,22.99878,1,1454476200
120.24018,23.18529,1,1454487600
120.24018,23.18529,1,1454487900
120.24034,23.04261,1,1454479800
120.24034,23.04261,1,1454490600
120.24034,23.04261,1,1454490900
120.24034,23.04261,1,1454492100
120.24034,23.04261,1,1454492400
120.24153,23.22120,1,1454487600
120.24186,23.04115,1,1454483400
120.24189,22.97639,1,1454487000
120.24189,23.23268,1,1454486100
120.24189,23.23268,1,1454487600
120.24189,23.23268,1,1454492400
120.24328,23.09473,1,1454492700
120.24328,23.09473,1,1454493000
120.24375,23.19012,1,1454482500
120.24375,23.19012,1,1454486100
120.24375,23.19012,1,1454487600
120.24375,23.19012,1,1454487900
120.24375,23.19012,1,1454489700
120.24375,23.19012,1,1454493300
120.24381,23.11499,1,1454492700
120.24500,23.60317,1,1454475900
120.24500,23.60317,1,1454480100
120.24500,23.60317,1,1454481300
120.24500,23.60317,1,1454490600
120.24500,23.60317,1,1454490900
120.24617,23.04333,1,1454480100
120.24713,23.13019,1,1454483400
120.24713,23.13019,1,1454483700
120.24713,23.13019,1,1454490300
120.24713,23.13019,1,1454492700
120.24728,22.92083,1,1454481300
120.24744,23.43301,1,1454482200
120.24751,23.48486,1,1454489400
120.24823,22.93851,1,1454481300
120.24957,22.99783,1,1454479800
120.24957,22.99783,1,1454483400
120.24957,22.99783,1,1454487000
120.24957,22.99783,1,1454490600
120.24970,22.90684,1,1454481300
120.25042,22.97241,1,1454487000
120.25051,23.09905,1,1454492700
120.25051,23.09905,1,1454493000
120.25054,23.02356,1,1454488500
120.25065,23.75069,1,1454476200
120.25065,23.75069,1,1454479800
120.25065,23.75069,1,1454483400
120.25065,23.75069,1,1454487000
120.25065,23.75069,1,1454488500
120.25065,23.75069,1,1454488800
120.25065,23.75069,1,1454491200
120.25065,23.75069,1,1454491500
120.25065,23.75069,1,1454491800
120.25065,23.75069,1,1454492700
120.25130,23.18386,1,1454478900
120.25162,23.07438,1,1454488200
120.25162,23.07438,1,1454493000
120.25399,22.90652,1,1454481300
120.25486,23.67489,1,1454475900
120.25486,23.67489,1,1454479500
120.25486,23.67489,1,1454483100
120.25486,23.67489,1,1454486700
120.25486,23.67489,1,1454488800
120.25486,23.67489,1,1454489100
120.25486,23.67489,1,1454489400
120.25486,23.67489,1,1454489700
120.25486,23.67489,1,1454490300
120.25486,23.67489,1,1454490900
120.25486,23.67489,1,1454491200
120.25486,23.67489,1,1454491500
120.25486,23.67489,1,1454491800
120.25486,23.67489,1,1454492100
120.25486,23.67489,1,1454492700
120.25486,23.67489,1,1454493000
120.25486,23.67489,1,1454493300
120.25633,23.23580,1,1454487600
120.25706,23.09332,1,1454488200
120.25706,23.09332,1,1454493000
120.25712,22.94323,1,1454490000
120.25768,23.00074,1,1454493300
120.25851,23.04355,1,1454483400
120.25851,23.10495,1,1454490300
120.25851,23.10495,1,1454492700
120.25991,23.29857,1,1454487300
120.26116,23.02505,1,1454477100
120.26116,23.02505,1,1454480700
120.26116,23.02505,1,1454484300
120.26116,23.02505,1,1454487900
120.26116,23.02505,1,1454491500
120.26154,22.62290,1,1454492700
120.26154,22.62290,1,1454493000
120.26154,22.62290,1,1454493300
120.26523,23.10921,1,1454481600
120.26621,23.23696,1,1454475900
120.26621,23.23696,1,1454478600
120.26621,23.23696,1,1454480700
120.26834,23.18975,1,1454483400
120.26834,23.18975,1,1454489400
120.26872,23.11036,1,1454485200
120.26872,23.11036,1,1454488800
120.26872,23.11036,1,1454489100
120.26872,23.11036,1,1454489400
120.26872,23.11036,1,1454493000
120.26910,22.61274,1,1454484000
120.26966,22.60964,2,1454490000
120.26966,22.60964,1,1454490300
120.27078,23.09029,1,1454488200
120.27078,23.09029,1,1454493300
120.27142,22.91521,1,1454481300
120.27142,22.91521,1,1454490000
120.27365,23.24648,1,1454484300
120.27399,23.60136,2,1454482500
120.27513,23.79381,1,1454478900
120.27536,22.60336,1,1454478000
120.27536,22.60336,1,1454478600
120.27536,22.60336,1,1454480100
120.27536,22.60336,1,1454481600
120.27536,22.60336,1,1454486100
120.27536,22.60336,1,1454491200
120.27536,23.64894,1,1454484600
120.27541,23.03024,1,1454490300
120.27623,23.65711,1,1454484600
120.27623,23.65711,1,1454484900
120.27623,23.65711,1,1454489100
120.27632,23.11401,1,1454475900
120.27632,23.11401,1,1454476200
120.27632,23.11401,1,1454477400
120.27632,23.11401,1,1454477700
120.27632,23.11401,1,1454478600
120.27632,23.11401,1,1454482200
120.27632,23.11401,1,1454485800
120.27632,23.11401,1,1454488200
120.27632,23.11401,1,1454491800
120.27634,23.27277,1,1454487300
120.27770,22.96980,1,1454486400
120.27791,22.92685,1,1454488200
120.27851,23.10609,1,1454476800
120.27851,23.10609,1,1454481600
120.27884,22.65514,1,1454477700
120.27885,23.09591,1,1454479500
120.27885,23.09591,1,1454489100
120.27967,23.10608,1,1454476500
120.27967,23.10608,1,1454478000
120.27967,23.10608,1,1454479200
120.27967,23.10608,1,1454479500
120.27967,23.10608,1,1454480100
120.27967,23.10608,1,1454486100
120.27967,23.10608,1,1454486700
120.27967,23.10608,1,1454490000
120.27978,23.29483,1,1454487300
120.27978,23.29483,1,1454491800
120.27981,23.28745,1,1454487300
120.27981,23.28745,1,1454491800
120.27981,23.28745,1,1454492100
120.28033,22.62509,1,1454485500
120.28033,22.62509,1,1454485800
120.28033,22.62509,1,1454490600
120.28034,22.62510,1,1454477100
120.28034,22.62510,1,1454480700
120.28034,22.62510,1,1454481000
120.28034,22.62510,1,1454481300
120.28034,22.62510,1,1454485500
120.28034,22.62510,1,1454486400
120.28034,22.62510,1,1454488800
120.28034,22.62510,1,1454489100
120.28034,22.62510,1,1454489700
120.28095,23.30120,1,1454491800
120.28117,23.06293,1,1454488200
120.28129,22.66145,1,1454476200
120.28129,22.66145,1,1454477400
120.28129,22.66145,1,1454478600
120.28129,22.66145,1,1454478900
120.28129,22.66145,1,1454479200
120.28129,22.66145,1,1454487900
120.28182,22.62858,1,1454475600
120.28182,22.62858,1,1454491500
120.28219,23.03532,1,1454475900
120.28219,23.03532,1,1454479500
120.28219,23.03532,1,1454483100
120.28219,23.03532,1,1454490300
120.28235,22.66255,1,1454478300
120.28314,23.43842,1,1454475900
120.28314,23.43842,1,1454477400
120.28314,23.43842,1,1454478000
120.28314,23.43842,1,1454479200
120.28314,23.43842,1,1454479500
120.28314,23.43842,1,1454479800
120.28314,23.43842,1,1454481000
120.28314,23.43842,1,1454481600
120.28314,23.43842,1,1454482200
120.28314,23.43842,1,1454485800
120.28314,23.43842,1,1454486400
120.28314,23.43842,1,1454489100
120.28314,23.43842,1,1454489400
120.28314,23.43842,1,1454490900
120.28314,23.43842,1,1454491500
120.28314,23.43842,1,1454491800
120.28314,23.43842,1,1454492100
120.28314,23.43842,1,1454493300
120.28344,22.94942,1,1454486400
120.28465,22.63135,1,1454481600
120.28494,23.07747,1,1454488200
120.28494,23.07747,1,1454489400
120.28496,23.02227,1,1454490300
120.28506,23.46490,1,1454480400
120.28605,22.62459,1,1454493300
120.28605,23.30968,1,1454491800
120.28605,23.30968,1,1454492100
120.28639,23.46361,1,1454489700
120.28639,23.46361,1,1454490600
120.28653,23.46336,1,1454477700
120.28692,22.67567,1,1454481300
120.28712,22.67124,1,1454477100
120.28712,22.67124,1,1454486400
120.28733,22.92356,1,1454479800
120.28733,22.92356,1,1454484000
120.28733,22.92356,1,1454490000
120.28735,22.86770,1,1454481000
120.28819,22.67333,1,1454481600
120.28819,22.67333,2,1454482500
120.28819,22.67333,2,1454482800
120.28819,22.67333,1,1454483100
120.28819,22.67333,2,1454483400
120.28819,22.67333,1,1454483700
120.28819,22.67333,2,1454484000
120.28819,22.67333,2,1454484300
120.28819,22.67333,1,1454484600
120.28819,22.67333,1,1454484900
120.28831,23.44544,1,1454480700
120.28831,23.44544,1,1454481600
120.28831,23.44544,1,1454488800
120.28831,23.44544,1,1454489400
120.28831,23.44544,1,1454490600
120.28831,23.44544,1,1454492100
120.28833,22.66636,1,1454478300
120.28833,22.66636,1,1454481900
120.28833,22.66636,1,1454485500
120.28833,22.66636,1,1454489100
120.28833,22.66636,1,1454492700
120.28840,22.67203,2,1454477400
120.28840,22.67203,1,1454480700
120.28840,22.67203,2,1454481000
120.28840,22.67203,2,1454486400
120.28921,22.98332,1,1454487600
120.28921,22.98332,1,1454491200
120.28999,23.10321,1,1454478600
120.28999,23.10321,1,1454488200
120.29033,22.65418,1,1454478600
120.29036,23.53409,1,1454487000
120.29036,23.53409,1,1454488800
120.29043,23.14259,1,1454483400
120.29048,23.04592,1,1454483700
120.29066,22.71896,1,1454491800
120.29066,22.71896,1,1454492400
120.29090,22.68040,1,1454487000
120.29091,22.62875,1,1454479200
120.29114,23.46563,1,1454477700
120.29114,23.46563,1,1454478600
120.29114,23.46563,1,1454489100
120.29121,22.65514,1,1454478000
120.29121,22.65514,1,1454479200
120.29121,22.65514,1,1454479500
120.29121,22.65514,1,1454479800
120.29121,22.65514,1,1454482800
120.29121,22.65514,1,1454485800
120.29121,22.65514,1,1454486100
120.29121,22.65514,1,1454488800
120.29121,22.65514,1,1454489100
120.29136,22.65934,1,1454478000
120.29177,22.65982,1,1454478000
120.29208,22.64325,1,1454489400
120.29208,22.64325,1,1454489700
120.29214,22.67140,1,1454476500
120.29219,22.65290,1,1454489400
120.29239,23.49247,1,1454477700
120.29239,23.49247,1,1454488500
120.29246,23.46573,1,1454477700
120.29246,23.46573,1,1454480100
120.29246,23.46573,1,1454481300
120.29246,23.46573,1,1454481600
120.29246,23.46573,1,1454481900
120.29246,23.46573,1,1454489400
120.29295,23.12919,1,1454490000
120.29295,23.12919,1,1454490300
120.29295,23.12919,1,1454490900
120.29334,23.06566,1,1454487900
120.29334,23.06566,1,1454488800
120.29334,23.06566,1,1454493300
120.29362,22.57917,1,1454481900
120.29389,22.65898,1,1454476500
120.29389,22.65898,1,1454476800
120.29389,22.65898,1,1454480700
120.29398,22.71290,1,1454493000
120.29435,23.13273,1,1454490000
120.29435,23.13273,1,1454490300
120.29435,23.13273,1,1454490900
120.29442,22.63067,1,1454490000
120.29442,22.63067,1,1454490300
120.29478,22.67528,2,1454482500
120.29478,22.67528,2,1454482800
120.29478,22.67528,2,1454483100
120.29478,22.67528,2,1454483400
120.29478,22.67528,2,1454483700
120.29478,22.67528,1,1454484000
120.29478,22.67528,2,1454484300
120.29478,22.67528,2,1454484600
120.29478,22.67528,2,1454484900
120.29478,22.67528,1,1454487000
120.29495,23.11852,1,1454490000
120.29495,23.11852,1,1454490300
120.29495,23.11852,1,1454490900
120.29495,23.11852,1,1454492700
120.29513,23.30825,1,1454491800
120.29513,23.30825,1,1454492100
120.29515,22.61751,1,1454478600
120.29515,22.61751,1,1454478900
120.29557,23.57899,1,1454484000
120.29606,22.71797,1,1454486700
120.29606,23.38340,1,1454480700
120.29606,23.38340,2,1454483100
120.29610,23.29795,1,1454486400
120.29610,23.29795,1,1454486700
120.29610,23.29795,1,1454491800
120.29610,23.29795,1,1454492100
120.29618,22.61936,1,1454477400
120.29654,22.62729,1,1454490300
120.29701,23.12569,1,1454490000
120.29701,23.12569,1,1454490300
120.29701,23.12569,1,1454490900
120.29701,23.12569,1,1454491200
120.29701,23.12569,1,1454491800
120.29701,23.12569,1,1454492100
120.29708,22.63013,1,1454490000
120.29708,22.63013,1,1454490300
120.29709,22.67047,1,1454476800
120.29709,23.13261,1,1454477400
120.29709,23.13261,2,1454478600
120.29709,23.13261,1,1454482200
120.29709,23.13261,1,1454485800
120.29709,23.13261,1,1454487900
120.29709,23.13261,1,1454489400
120.29709,23.13261,1,1454492700
120.29709,23.13261,2,1454493000
120.29742,22.58965,1,1454490600
120.29808,22.71434,1,1454481300
120.29809,22.66442,1,1454476500
120.29809,22.66442,1,1454476800
120.29809,22.66442,1,1454479800
120.29809,22.66442,1,1454480100
120.29809,22.66442,1,1454481000
120.29809,22.66442,1,1454491200
120.29809,22.66442,1,1454491500
120.29810,22.66442,1,1454477400
120.29810,22.66442,2,1454478600
120.29810,22.66442,1,1454479200
120.29810,22.66442,1,1454480400
120.29810,22.66442,1,1454488200
120.29810,22.66442,1,1454488800
120.29810,22.66442,1,1454489100
120.29810,22.66442,1,1454491500
120.29846,23.31202,1,1454491800
120.29880,23.30427,1,1454486400
120.29880,23.30427,1,1454486700
120.29897,22.66354,1,1454476500
120.29897,22.66354,1,1454478600
120.29897,22.66354,1,1454481000
120.29897,22.66354,1,1454490300
120.29897,22.66354,1,1454490600
120.29897,22.66354,1,1454490900
120.29897,22.66354,1,1454491200
120.29897,22.66354,1,1454491500
120.29914,23.57070,1,1454487000
120.29914,23.57070,1,1454490600
120.29914,23.57070,1,1454492400
120.29926,23.13023,1,1454492700
120.29958,23.57211,1,1454476800
120.29958,23.57211,1,1454478900
120.29958,23.57211,1,1454480400
120.29958,23.57211,1,1454481600
120.29958,23.57211,1,1454482500
120.29958,23.57211,1,1454484000
120.29958,23.57211,1,1454486100
120.29958,23.57211,1,1454486700
120.29958,23.57211,1,1454490300
120.29958,23.57211,1,1454490900
120.29958,23.57211,1,1454492400
120.29964,22.57178,1,1454480100
120.29964,22.57178,1,1454481600
120.29964,22.57178,1,1454491200
120.29968,23.47549,1,1454477700
120.29968,23.47549,1,1454478000
120.29968,23.47549,1,1454478300
120.29968,23.47549,1,1454478600
120.29968,23.47549,1,1454482200
120.29968,23.47549,1,1454482800
120.29968,23.47549,1,1454483100
120.29968,23.47549,1,1454483400
120.29968,23.47549,1,1454488500
120.29968,23.47549,1,1454488800
120.29972,23.58331,1,1454488500
120.29983,23.03634,1,1454490300
120.29983,23.03634,1,1454490600
120.29983,23.03634,1,1454490900
120.29995,22.67099,1,1454480700
120.29995,22.67099,1,1454487600
120.29995,22.67099,1,1454490000
120.30007,22.71763,1,1454477700
120.30007,22.71763,1,1454486100
120.30007,22.71763,1,1454487300
120.30007,22.71763,1,1454490300
120.30007,23.57785,1,1454481600
120.30033,22.61282,1,1454477100
120.30043,23.50432,1,1454488500
120.30064,22.67491,1,1454476800
120.30064,22.67491,1,1454480700
120.30078,22.96768,1,1454490000
120.30092,23.56858,1,1454483700
120.30092,23.56858,1,1454484000
120.30092,23.56858,1,1454487000
120.30092,23.56858,1,1454487300
