"lon","lat","weight","interval"
121.57702,25.05065,1,1484971200
121.57808,25.04042,1,1484971200
121.57983,25.05588,1,1484971200
121.58218,25.06883,2,1484971200
121.58805,25.06429,1,1484971200
121.58829,25.06944,1,1484971200
121.58832,25.06483,1,1484971200
121.58867,25.00189,1,1484971200
121.59046,25.07851,1,1484971200
121.61033,25.03175,5,1484971200
121.61123,25.07018,5,1484971200
121.61268,25.04102,1,1484971200
121.61413,25.06303,4,1484971200
121.61812,25.03645,5,1484971200
121.46447,25.12211,56,1484971200
121.47144,25.12294,20,1484971200
121.49165,25.02532,28,1484971200
121.49442,25.14561,1,1484971200
121.49849,25.13530,1,1484971200
121.49938,25.03499,1,1484971200
121.50263,25.03317,9,1484971200
121.50445,25.04416,11,1484971200
121.50576,25.08594,113,1484971200
121.50859,25.05693,16,1484971200
121.50867,25.04543,6,1484971200
121.51104,25.05337,72,1484971200
121.51165,25.06275,11,1484971200
121.51168,25.08287,3,1484971200
121.51170,25.05836,24,1484971200
121.51381,25.06072,26,1484971200
121.51400,25.05750,17,1484971200
121.51427,25.04639,1,1484971200
121.51431,25.05917,16,1484971200
121.51484,25.04559,1,1484971200
121.51485,25.04549,3,1484971200
121.51502,25.02988,2,1484971200
121.51675,25.04905,5,1484971200
121.51721,25.03191,1,1484971200
121.51762,25.04794,50,1484971200
121.51818,25.04621,1,1484971200
121.51949,25.04320,1,1484971200
121.52010,25.03042,1,1484971200
121.52155,25.07856,21,1484971200
121.52196,25.06018,3,1484971200
121.52272,25.03922,1,1484971200
121.52328,25.11607,1,1484971200
121.52406,25.09685,3,1484971200
121.52476,25.07719,5,1484971200
121.52639,25.08795,5,1484971200
121.52640,25.08795,2,1484971200
121.52668,25.04254,1,1484971200
121.52711,25.07786,1,1484971200
121.52768,25.05081,1,1484971200
121.52957,25.07236,1,1484971200
121.52997,25.01682,2,1484971200
121.53113,25.02665,1,1484971200
121.53297,25.06239,2,1484971200
121.53323,25.04934,1,1484971200
121.53564,25.00459,18,1484971200
121.53753,25.00085,2,1484971200
121.53981,25.07289,10,1484971200
121.54078,24.99381,2,1484971200
121.54335,25.03011,5,1484971200
121.54465,25.06104,1,1484971200
121.54689,25.07789,2,1484971200
121.54825,25.04355,1,1484971200
121.55179,25.03218,1,1484971200
121.55230,25.05147,1,1484971200
121.55636,25.04378,3,1484971200
121.55753,25.08322,1,1484971200
121.55963,25.11975,3,1484971200
121.56430,25.06239,1,1484971200
121.56709,25.03381,1,1484971200
121.57567,25.06365,2,1484971200
121.58004,25.06372,1,1484971200
121.58451,25.04802,2,1484971200
121.59935,25.06433,9,1484971200
121.60049,25.08544,1,1484971200
121.61033,25.03188,1,1484971200
121.61404,25.06048,10,1484971200
121.46413,25.13298,1,1484971200
121.47167,25.12854,1,1484971200
121.49263,25.03260,8,1484971200
121.49922,25.12465,2,1484971200
121.49954,25.03649,1,1484971200
121.49957,25.04126,16,1484971200
121.50534,25.04034,1,1484971200
121.50544,25.02587,5,1484971200
121.50614,25.09192,1,1484971200
121.50694,25.04364,4,1484971200
121.50901,25.05097,60,1484971200
121.50947,25.04537,1,1484971200
121.51011,25.05093,15,1484971200
121.51023,25.05007,8,1484971200
121.51094,25.04628,1,1484971200
121.51120,25.06043,84,1484971200
121.51165,25.06276,31,1484971200
121.51323,25.06329,20,1484971200
121.51348,25.05406,26,1484971200
121.51350,25.06491,27,1484971200
121.51350,25.07284,5,1484971200
121.51442,25.04956,2,1484971200
121.51472,25.04512,1,1484971200
121.51515,25.05683,20,1484971200
121.51593,25.04480,2,1484971200
121.51679,25.04903,13,1484971200
121.51686,25.05065,17,1484971200
121.51762,25.04795,9,1484971200
121.51771,25.02506,5,1484971200
121.51821,25.08973,1,1484971200
121.51833,25.08733,1,1484971200
121.51850,25.03303,1,1484971200
121.52025,25.12155,1,1484971200
121.52054,25.05782,13,1484971200
121.52069,25.09189,1,1484971200
121.52232,25.11344,2,1484971200
121.52272,25.01212,1,1484971200
121.52299,25.06180,1,1484971200
121.52307,25.05369,2,1484971200
121.52355,25.05032,2,1484971200
121.52355,25.08105,1,1484971200
121.52374,25.01918,11,1484971200
121.52639,25.09386,15,1484971200
121.52805,25.02944,2,1484971200
121.52825,25.02553,1,1484971200
121.53040,25.01893,1,1484971200
121.53207,25.03362,1,1484971200
121.53319,25.04211,1,1484971200
121.53342,25.05683,1,1484971200
121.53439,25.02362,2,1484971200
121.53466,25.01416,14,1484971200
121.53680,25.10662,1,1484971200
121.53697,25.03370,1,1484971200
121.53794,25.06205,1,1484971200
121.53887,25.03367,1,1484971200
121.54125,25.01377,8,1484971200
121.54227,25.04846,2,1484971200
121.54233,25.07286,5,1484971200
121.54352,25.06263,1,1484971200
121.54419,25.05211,2,1484971200
121.54430,24.99822,1,1484971200
121.54637,25.02009,2,1484971200
121.54707,24.98690,4,1484971200
121.54833,25.02868,1,1484971200
121.55363,25.04752,1,1484971200
121.55887,25.05122,1,1484971200
121.55894,25.18479,2,1484971200
121.56086,25.00493,1,1484971200
121.56472,25.04102,2,1484971200
121.56709,25.03382,1,1484971200
121.57001,25.05159,1,1484971200
121.57545,25.08053,1,1484971200
121.57683,25.04065,1,1484971200
121.57702,25.05079,1,1484971200
121.58016,25.04379,1,1484971200
121.58373,24.97764,1,1484971200
121.58475,25.06845,1,1484971200
121.59097,25.04999,1,1484971200
121.59224,25.05678,1,1484971200
121.60594,25.07248,1,1484971200
121.60998,25.05920,1,1484971200
121.61403,25.06047,1,1484971200
121.61405,25.06015,1,1484971200
121.61506,25.06840,1,1484971200
121.61651,25.05772,4,1484971200
121.61705,25.02820,1,1484971200
121.61905,25.05732,13,1484971200
121.47076,25.12494,3,1484971200
121.49458,25.02572,3,1484971200
121.49593,25.02887,8,1484971200
121.49651,25.03499,14,1484971200
121.49755,25.03133,4,1484971200
121.50077,25.01827,4,1484971200
121.50148,25.15953,4,1484971200
121.50460,25.03630,7,1484971200
121.50629,25.04525,1,1484971200
121.50675,25.12902,2,1484971200
121.50829,25.04220,14,1484971200
121.50838,25.05690,82,1484971200
121.50991,25.11544,3,1484971200
121.51128,25.05041,11,1484971200
121.51172,25.05208,45,1484971200
121.51278,25.12306,2,1484971200
121.51394,25.06255,38,1484971200
121.51397,25.04364,1,1484971200
121.51430,25.05917,42,1484971200
121.51674,25.04930,1,1484971200
121.51674,25.07180,1,1484971200
121.51800,25.11028,2,1484971200
121.51805,25.07062,4,1484971200
121.51886,25.04158,1,1484971200
121.51893,25.06307,16,1484971200
121.52041,25.07056,1,1484971200
121.52129,25.08471,1,1484971200
121.52156,25.05221,4,1484971200
121.52173,25.05803,5,1484971200
121.52272,25.17488,1,1484971200
121.52309,25.06480,2,1484971200
121.52455,25.06362,1,1484971200
121.52511,25.05513,1,1484971200
121.52802,25.09653,3,1484971200
121.53235,25.03764,1,1484971200
121.53278,25.05185,2,1484971200
121.53470,25.03395,1,1484971200
121.53843,25.06713,1,1484971200
121.53882,25.02265,2,1484971200
121.54020,25.05847,1,1484971200
121.54501,25.13639,1,1484971200
121.54874,25.02053,4,1484971200
121.54896,25.07272,6,1484971200
121.54925,25.04748,1,1484971200
121.55488,24.98003,5,1484971200
121.56166,24.97292,1,1484971200
121.56398,25.05181,1,1484971200
121.56456,25.03709,1,1484971200
121.56457,25.02585,1,1484971200
121.56492,25.05007,3,1484971200
121.56715,25.06705,1,1484971200
121.56795,25.03885,1,1484971200
121.57297,25.06339,3,1484971200
121.57529,25.06245,1,1484971200
121.57700,25.05650,1,1484971200
121.57815,25.00608,2,1484971200
121.60703,25.05358,17,1484971200
121.63023,25.03326,8,1484971200
121.45856,25.11455,8,1484971200
121.46473,25.11805,1,1484971200
121.47301,25.13130,2,1484971200
121.49402,25.03027,4,1484971200
121.49419,25.01787,20,1484971200
121.49669,25.02397,1,1484971200
121.49722,25.03846,12,1484971200
121.49769,25.03712,28,1484971200
121.49953,25.03542,110,1484971200
121.50161,25.13314,1,1484971200
121.50306,25.02055,1,1484971200
121.50445,25.04145,2,1484971200
121.50460,25.03631,5,1484971200
121.50474,25.04298,6,1484971200
121.50538,25.04680,59,1484971200
121.50623,25.03756,6,1484971200
121.50684,25.04084,1,1484971200
121.50704,25.02588,3,1484971200
121.51016,25.08096,61,1484971200
121.51048,25.03988,1,1484971200
121.51097,25.03915,1,1484971200
121.51261,25.11922,2,1484971200
121.51359,25.04495,5,1484971200
121.51391,25.04219,2,1484971200
121.51524,25.07216,1,1484971200
121.51569,25.11775,1,1484971200
121.51632,25.03266,1,1484971200
121.51634,25.08421,7,1484971200
121.51803,25.05817,7,1484971200
121.51952,25.08231,3,1484971200
121.52294,25.04680,4,1484971200
121.52300,25.02689,2,1484971200
121.52430,25.08927,3,1484971200
121.52508,25.02125,1,1484971200
121.52543,25.06599,2,1484971200
121.52742,25.06698,3,1484971200
121.52823,25.02671,1,1484971200
121.53304,25.06822,4,1484971200
121.53325,25.02206,3,1484971200
121.53341,25.01062,19,1484971200
121.53445,25.01449,10,1484971200
121.53699,25.03675,2,1484971200
121.53955,24.99984,8,1484971200
121.54490,25.05280,1,1484971200
121.54523,25.03749,1,1484971200
121.54536,25.07403,1,1484971200
121.54744,25.03234,1,1484971200
121.54896,25.07273,3,1484971200
121.54964,24.98892,1,1484971200
121.54970,24.99909,1,1484971200
121.55147,25.04168,1,1484971200
121.55223,25.05149,1,1484971200
121.55442,24.99747,1,1484971200
121.55710,25.02917,3,1484971200
121.55799,25.00599,1,1484971200
121.56246,25.04838,1,1484971200
121.56474,25.07890,1,1484971200
121.56742,25.06316,1,1484971200
121.57463,25.07455,1,1484971200
121.57681,25.05118,1,1484971200
121.57767,25.04069,1,1484971200
121.58251,25.04501,1,1484971200
121.59600,24.99959,7,1484971200
121.59875,25.06039,5,1484971200
121.60022,25.06285,11,1484971200
121.60116,25.05416,3,1484971200
121.60241,25.08332,1,1484971200
121.60321,25.05288,46,1484971200
121.60638,25.05515,1,1484971200
121.60783,25.05204,2,1484971200
121.61523,25.04510,1,1484971200
121.61654,25.05229,1,1484971200
121.61958,25.05493,3,1484971200
121.62300,25.03470,5,1484971200
121.46814,25.12831,1,1484971200
121.47119,25.13604,1,1484971200
121.47155,25.10852,25,1484971200
121.48375,25.13509,1,1484971200
121.48736,25.10276,3,1484971200
121.48936,25.02734,15,1484971200
121.49334,25.03358,2,1484971200
121.49572,25.14105,1,1484971200
121.49705,25.01928,1,1484971200
121.49863,25.02114,25,1484971200
121.50170,25.02067,1,1484971200
121.50561,25.04304,4,1484971200
121.50710,25.04330,4,1484971200
121.50768,25.04624,1,1484971200
121.50826,25.08106,1,1484971200
121.50958,25.08670,29,1484971200
121.51050,25.05495,29,1484971200
121.51289,25.10947,1,1484971200
121.51334,25.05932,15,1484971200
121.51351,25.09628,17,1484971200
121.51875,25.04881,2,1484971200
121.51929,25.02124,34,1484971200
121.51965,25.06564,1,1484971200
121.52148,25.04941,6,1484971200
121.52160,25.10133,2,1484971200
121.52294,25.04681,1,1484971200
121.52342,25.04467,2,1484971200
121.52497,25.04597,1,1484971200
121.52589,25.05969,3,1484971200
121.52609,25.04047,1,1484971200
121.52691,25.06463,1,1484971200
121.52732,25.01887,7,1484971200
121.52759,25.06280,2,1484971200
121.52767,25.02140,5,1484971200
121.52806,25.06601,3,1484971200
121.52991,25.06250,1,1484971200
121.53050,25.05817,1,1484971200
121.53330,25.04915,1,1484971200
121.53384,25.05469,2,1484971200
121.53626,25.04839,2,1484971200
121.53705,24.99821,5,1484971200
121.53772,25.05503,1,1484971200
121.54295,25.04108,1,1484971200
121.54325,25.04219,1,1484971200
121.54444,25.04122,2,1484971200
121.54455,25.05200,3,1484971200
121.54704,25.01595,1,1484971200
121.54838,25.02606,1,1484971200
121.55231,24.97943,1,1484971200
121.55410,25.04086,1,1484971200
121.55425,25.02996,1,1484971200
121.55715,25.05334,1,1484971200
121.55720,25.03325,1,1484971200
121.56042,25.05189,1,1484971200
121.56142,25.13354,1,1484971200
121.56202,25.03278,1,1484971200
121.56705,25.05906,1,1484971200
121.56787,24.98658,2,1484971200
121.57488,25.07292,2,1484971200
121.57491,25.03655,1,1484971200
121.57621,25.13123,1,1484971200
121.57902,25.06850,5,1484971200
121.57919,25.05002,1,1484971200
121.58098,24.97780,1,1484971200
121.58616,25.04625,1,1484971200
121.58658,25.07614,1,1484971200
121.58956,25.06987,2,1484971200
121.59294,24.99250,4,1484971200
121.60649,25.05193,2,1484971200
121.61128,25.07011,1,1484971200
121.61266,25.04103,3,1484971200
121.61380,25.03620,1,1484971200
121.61751,25.03599,2,1484971200
121.61987,25.05501,7,1484971200
121.49222,25.03292,1,1484971200
121.49325,25.01910,8,1484971200
121.49449,25.02569,1,1484971200
121.49578,25.03702,7,1484971200
121.49672,25.03891,3,1484971200
121.49940,25.03613,26,1484971200
121.50073,25.03996,1,1484971200
121.50099,25.13049,1,1484971200
121.50102,25.03314,48,1484971200
121.50696,25.08480,1,1484971200
121.50703,25.04712,114,1484971200
121.50826,25.08107,12,1484971200
121.50830,25.03621,1,1484971200
121.50834,25.05432,2,1484971200
121.50883,25.07616,61,1484971200
121.50884,25.06311,135,1484971200
121.50906,25.06634,45,1484971200
121.51056,25.07956,70,1484971200
121.51069,25.03577,1,1484971200
121.51133,25.05041,22,1484971200
121.51171,25.07431,2,1484971200
121.51244,25.02488,4,1484971200
121.51294,25.04219,1,1484971200
121.51342,25.06239,3,1484971200
121.51346,25.07603,87,1484971200
121.51486,25.05351,60,1484971200
121.51508,25.11478,1,1484971200
121.51564,25.04977,17,1484971200
121.51662,25.06257,3,1484971200
121.51663,25.02344,44,1484971200
121.51741,25.03079,1,1484971200
121.51827,25.05594,11,1484971200
121.51897,25.05311,9,1484971200
121.51968,25.04745,19,1484971200
121.52040,25.09648,4,1484971200
121.52050,25.05238,8,1484971200
121.52379,25.04948,1,1484971200
121.52457,25.07258,6,1484971200
121.52493,25.03316,1,1484971200
121.52566,25.05505,2,1484971200
121.52633,25.11195,1,1484971200
121.52757,25.06276,3,1484971200
121.52795,25.04714,2,1484971200
121.52866,25.01700,9,1484971200
121.53275,25.11440,2,1484971200
121.53305,25.05100,1,1484971200
121.53323,25.05483,2,1484971200
121.53401,25.02205,3,1484971200
121.53723,25.05793,7,1484971200
121.53728,25.05277,2,1484971200
121.54090,25.04668,1,1484971200
121.54253,25.05766,1,1484971200
121.54362,25.05205,1,1484971200
121.54368,25.02540,1,1484971200
121.54380,25.02790,1,1484971200
121.54394,25.06146,1,1484971200
121.54480,25.05321,1,1484971200
121.54797,24.98725,2,1484971200
121.54837,25.02605,1,1484971200
121.55436,25.03321,1,1484971200
121.55590,25.02163,1,1484971200
121.56037,24.99055,1,1484971200
121.56696,25.04626,1,1484971200
121.57329,25.00035,1,1484971200
121.58229,24.99739,1,1484971200
121.58286,25.04621,1,1484971200
121.59081,25.08144,1,1484971200
121.59312,25.05692,4,1484971200
121.60238,25.02398,4,1484971200
121.62591,25.02921,1,1484971200
121.47013,25.13346,1,1484971200
121.48583,25.11623,1,1484971200
121.49111,25.02910,26,1484971200
121.49115,25.03533,180,1484971200
121.49793,25.03833,1,1484971200
121.49802,25.09333,1,1484971200
121.49913,25.04021,19,1484971200
121.50074,25.02033,5,1484971200
121.50348,25.11856,1,1484971200
121.50404,25.01999,1,1484971200
121.50931,25.04737,38,1484971200
121.50992,25.11683,1,1484971200
121.51094,25.04945,7,1484971200
121.51280,25.07231,20,1484971200
121.51393,25.06880,11,1484971200
121.51483,25.04468,2,1484971200
121.51497,25.04627,1,1484971200
121.51644,25.04612,4,1484971200
121.51662,25.06258,2,1484971200
121.51663,25.09023,3,1484971200
121.51742,25.04736,17,1484971200
121.51897,25.05312,2,1484971200
121.51977,25.05258,2,1484971200
121.52100,25.08584,3,1484971200
121.52241,25.05526,2,1484971200
121.52332,25.05279,1,1484971200
121.52381,25.03811,2,1484971200
121.52411,25.03611,1,1484971200
121.52546,25.06345,1,1484971200
121.52688,25.06987,2,1484971200
121.52900,25.01987,4,1484971200
121.52937,25.02459,2,1484971200
121.53076,25.01683,1,1484971200
121.53092,25.04559,1,1484971200
121.53364,25.05946,2,1484971200
121.53371,25.03381,1,1484971200
121.53393,25.05776,1,1484971200
121.53613,25.05226,10,1484971200
121.53649,25.06032,6,1484971200
121.53788,25.01049,21,1484971200
121.54197,25.01057,2,1484971200
121.54208,25.06761,1,1484971200
121.54356,25.03299,1,1484971200
121.54378,25.05825,1,1484971200
121.54646,25.03377,1,1484971200
121.54938,25.03913,1,1484971200
121.55686,25.05203,3,1484971200
121.56789,24.97884,1,1484971200
121.57298,25.08207,1,1484971200
121.57466,25.06037,2,1484971200
121.58955,25.06412,3,1484971200
121.59082,25.06656,1,1484971200
121.59861,25.05389,1,1484971200
121.60238,25.02399,1,1484971200
121.60517,25.06251,13,1484971200
121.60838,25.10415,1,1484971200
121.61001,24.96296,2,1484971200
121.61524,25.06844,3,1484971200
121.61636,25.05222,3,1484971200
121.61765,25.06978,10,1484971200
121.61911,25.07156,2,1484971200
